"CenterPoint Energy, Inc."	"CNP"	"N - New York"	"59  - Utilities"	"59104010 - Utilities - Multiline"	220.000	241.000	259.000	271.000	255.000	4231.000	293.000	328.000	678.000	822.000	746.000	687.000	623.000	540.000	627.000	584.000	804.000	808.000	1160.000	1242.000	1415.000	1190.000	956.000	997.000	375.000	472.000	572.000	479.000	371.000	394.000	405.000	344.000	2087.000	1730.000	679.000	647.000	755.000	670.000	445.000	448.000	4164.000	3937.000	3416.000	3326.000	3419.000	7025.000	2726.000	2701.000	20978.000	20624.000	20328.000	19932.000	19512.000	14044.000	13653.000	13397.000	1213.000	2771.000	2832.000	2837.000	2834.000	2845.000	2820.000	2814.000	4753.000	4940.000	5535.000	5549.000	5589.000	932.000	934.000	936.000	2287.000	3531.000	2531.000	2545.000	2548.000	2163.000	2095.000	2260.000	33395.000	35529.000	34642.000	34189.000	33902.000	27009.000	22228.000	22108.000	739.000	884.000	888.000	936.000	1181.000	1240.000	708.000	706.000	2184.000	1761.000	1685.000	1243.000	1089.000	1083.000	1216.000	1163.000	1119.000	1333.000	861.000	817.000	869.000	979.000	657.000	973.000	4042.000	3978.000	3434.000	2996.000	3139.000	3302.000	2581.000	2842.000	13830.000	14244.000	14014.000	14121.000	13759.000	8682.000	7252.000	7760.000	8553.000	8948.000	8848.000	8815.000	8788.000	6967.000	6887.000	6836.000	26425.000	27170.000	26296.000	25932.000	25686.000	18951.000	16720.000	17438.000	1740.000	1740.000	1740.000	1740.000	1740.000	1740.000	790.000	0.000	5230.000	6619.000	6606.000	6517.000	6476.000	6318.000	4718.000	4670.000	33395.000	35529.000	34642.000	34189.000	33902.000	27009.000	22228.000	22108.000	10.420	13.180	13.160	12.980	12.900	12.610	10.930	10.810
"Capital One Financial Corp."	"COF"	"N - New York"	"55  - Financials"	"55101030 - Consumer Lending"	4545.000	4129.000	4452.000	5184.000	4572.000	4768.000	4547.000	4499.000	20391.000	9278.000	12668.000	9927.000	12897.000	8418.000	6335.000	7774.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4336.000	5811.000	5759.000	5733.000	5752.000	4191.000	4149.000	4095.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14801.000	14827.000	14805.000	14739.000	14769.000	14798.000	14802.000	14865.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	396878.000	390365.000	378810.000	373619.000	373191.000	372538.000	362909.000	363989.000	359.000	439.000	370.000	437.000	382.000	458.000	391.000	450.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9999999999.990	1756.000	1745.000	1786.000	1836.000	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	49282.000	48383.000	49685.000	48874.000	50022.000	49252.000	50070.000	52755.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	340048.000	332354.000	320575.000	317852.000	319710.000	320870.000	312271.000	314063.000	5209.000	4853.000	5823.000	4360.000	4360.000	4360.000	4360.000	4360.000	51621.000	53158.000	52412.000	51407.000	49121.000	47308.000	46278.000	45566.000	396878.000	390365.000	378810.000	373619.000	373191.000	372538.000	362909.000	363989.000	112.810	115.390	111.630	109.190	104.650	100.660	96.860	93.930
"Cabot Oil & Gas Corporation"	"COG"	"N - New York"	"50  - Energy"	"50102020 - Oil & Gas - Exploration and Production"	202.800	200.200	82.300	241.400	314.900	2.300	316.100	741.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	292.200	338.800	292.300	305.200	332.000	471.700	288.600	222.100	18.200	13.900	18.200	19.400	18.300	11.100	12.500	20.500	28.500	15.300	28.900	65.300	15.000	59.500	2.700	3.900	541.800	568.200	421.700	631.300	680.200	544.500	619.900	987.400	3956.100	3891.600	3825.300	3739.300	3616.800	3463.600	3366.200	3225.500	0.100	0.100	169.100	166.100	164.000	171.300	163.300	151.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	24.200	27.300	26.600	27.000	20.600	19.300	29.700	32.800	4522.200	4487.200	4442.700	4563.700	4481.500	4198.800	4179.000	4396.700	25.500	21.700	29.200	35.200	25.700	30.000	34.900	33.900	175.000	87.000	87.000	-9999999999.990	-9999999999.990	0.000	67.000	304.000	186.700	219.400	178.600	198.800	214.600	257.200	264.200	252.800	387.200	328.000	294.800	234.000	240.300	287.300	366.100	590.700	1045.300	1133.000	1132.800	1219.600	1219.300	1226.100	1218.800	1218.600	921.300	874.700	801.500	765.300	701.000	597.300	500.000	433.200	2353.800	2335.800	2229.100	2218.900	2160.600	2110.700	2084.900	2242.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2168.400	2151.500	2213.600	2344.800	2320.900	2088.200	2094.100	2154.200	4522.200	4487.200	4442.700	4563.700	4481.500	4198.800	4179.000	4396.700	5.440	5.320	5.370	5.550	5.490	4.850	4.750	4.780
"Cooper Companies Inc"	"COO"	"N - New York"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	79.800	76.800	89.000	112.700	104.600	146.600	77.700	155.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	368.800	408.000	435.300	404.700	396.200	389.700	374.700	375.600	568.200	526.500	506.900	502.100	493.100	486.200	468.800	479.600	149.400	138.600	132.200	131.300	142.700	170.500	169.700	178.000	1166.200	1149.900	1163.400	1150.800	1136.600	1193.000	1090.900	1188.800	1451.600	1432.500	1132.100	1065.400	1032.700	1023.800	976.000	967.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3737.700	3820.300	3834.200	3830.000	3912.600	3963.400	3913.400	3980.100	154.500	145.800	144.800	126.600	121.500	118.400	132.500	120.600	6510.000	6548.500	6274.500	6172.800	6203.400	6298.600	6112.800	6256.900	128.700	141.700	150.100	141.500	129.200	129.600	146.400	120.800	554.500	543.000	563.700	390.000	454.600	445.500	37.100	45.300	342.100	383.800	396.800	357.900	357.100	363.500	353.000	295.300	1025.300	1068.500	1110.600	889.400	940.900	938.600	536.500	461.400	1344.800	1233.700	1262.600	1422.600	1472.300	1686.900	1985.700	2248.900	512.400	515.400	272.700	245.300	248.000	247.600	282.800	320.000	2882.700	2817.800	2646.100	2557.500	2661.400	2873.300	2805.200	3030.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3627.300	3730.700	3628.400	3615.300	3542.000	3425.300	3307.600	3226.500	6510.000	6548.500	6274.500	6172.800	6203.400	6298.600	6112.800	6256.900	73.730	75.980	73.450	73.040	71.700	69.480	66.960	65.710
"ConocoPhillips"	"COP"	"N - New York"	"50  - Energy"	"50102020 - Oil & Gas - Exploration and Production"	3908.000	5088.000	7193.000	5941.000	6218.000	5915.000	3716.000	3234.000	3866.000	3028.000	908.000	732.000	249.000	248.000	875.000	612.000	2264.000	3401.000	3616.000	3651.000	3869.000	4067.000	4499.000	3930.000	726.000	1026.000	955.000	1089.000	1014.000	1007.000	1239.000	1093.000	2380.000	4370.000	2545.000	4387.000	2333.000	2037.000	4394.000	2739.000	13144.000	16913.000	15217.000	15800.000	13683.000	13274.000	14723.000	11608.000	40645.000	43165.000	44619.000	45381.000	45942.000	45698.000	44736.000	46306.000	8874.000	8906.000	9135.000	9016.000	9570.000	9664.000	9888.000	9834.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2370.000	1530.000	1369.000	1064.000	2303.000	1344.000	1209.000	1188.000	65033.000	70514.000	70340.000	71261.000	71498.000	69980.000	70556.000	68936.000	2921.000	3200.000	3171.000	3635.000	3846.000	3895.000	3918.000	3666.000	126.000	105.000	121.000	114.000	113.000	112.000	95.000	89.000	3028.000	3738.000	2650.000	5247.000	3411.000	3388.000	3388.000	2883.000	6075.000	7043.000	5942.000	8996.000	7370.000	7395.000	7401.000	6638.000	14847.000	14790.000	14799.000	14809.000	14832.000	14856.000	14902.000	14885.000	12724.000	13631.000	14360.000	14382.000	16315.000	15665.000	16174.000	16191.000	33718.000	35533.000	35194.000	38285.000	38639.000	38041.000	38606.000	37894.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	31315.000	34981.000	35146.000	32976.000	32859.000	31939.000	31950.000	31042.000	65033.000	70514.000	70340.000	71261.000	71498.000	69980.000	70556.000	68936.000	28.870	31.930	31.700	29.290	28.840	27.750	27.470	26.480
"Costco Wholesale Corporation"	"COST"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53402020 - Retailers - Discount Stores"	10826.000	7786.000	9027.000	8384.000	7013.000	6080.000	6778.000	6055.000	948.000	929.000	993.000	1060.000	1154.000	1042.000	1175.000	1204.000	1507.000	1988.000	1711.000	1535.000	1704.000	1995.000	1795.000	1669.000	11010.000	11850.000	13818.000	11395.000	11304.000	11356.000	12205.000	11040.000	963.000	1150.000	1094.000	1111.000	1110.000	1175.000	1001.000	321.000	25254.000	23703.000	26643.000	23485.000	22285.000	21648.000	22954.000	20289.000	24276.000	24077.000	23834.000	20890.000	20475.000	20145.000	19879.000	19681.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1242.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	960.000	1002.000	954.000	1025.000	992.000	1006.000	981.000	860.000	51732.000	48782.000	51431.000	45400.000	43752.000	42799.000	43814.000	40830.000	10813.000	11072.000	14440.000	11679.000	11331.000	10711.000	13133.000	11237.000	1526.000	518.000	1712.000	1699.000	1699.000	1698.000	-9999999999.990	90.000	10440.000	11105.000	10113.000	9859.000	9802.000	10041.000	9340.000	8599.000	22779.000	22695.000	26265.000	23237.000	22832.000	22450.000	22473.000	19926.000	8227.000	5643.000	5495.000	5124.000	4799.000	4794.000	6480.000	6487.000	3523.000	3445.000	3447.000	1455.000	1301.000	1372.000	1382.000	1314.000	34930.000	32168.000	35570.000	30157.000	29266.000	28941.000	30647.000	28031.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	16802.000	16614.000	15861.000	15243.000	14486.000	13858.000	13167.000	12799.000	51732.000	48782.000	51431.000	45400.000	43752.000	42799.000	43814.000	40830.000	37.990	37.590	35.900	34.660	32.930	31.480	29.980	29.200
"Coty Inc"	"COTY"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54201020 - Personal Products"	1278.500	288.800	350.400	340.400	384.100	417.500	423.300	331.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	844.200	1110.000	1036.600	1161.200	1211.600	1542.700	1484.400	1536.000	959.900	1015.800	1150.800	1153.300	1183.500	1164.600	1251.200	1148.900	590.500	608.700	594.900	617.800	623.300	589.600	581.100	634.500	3673.100	3023.300	3132.700	3272.700	3402.500	3714.400	3740.000	3651.000	1833.000	1967.400	1961.800	1600.600	1609.200	1625.700	1648.000	1680.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12364.300	12008.500	11881.100	12496.100	15410.100	15594.400	16788.600	16891.500	439.600	361.700	307.900	296.000	334.800	336.200	416.100	406.900	18310.000	17360.900	17283.500	17665.400	20756.600	21270.700	22592.700	22630.200	1422.100	1574.800	1548.100	1732.700	1844.000	1818.900	1794.900	1928.600	185.900	188.000	185.400	193.800	196.700	255.700	200.700	218.900	1477.800	1750.800	1503.900	1550.600	1538.100	1790.400	1795.500	1896.500	3085.800	3513.600	3237.400	3477.100	3578.800	3865.000	3791.100	4044.000	9172.000	7233.800	7453.500	7469.900	7490.900	7560.900	7789.700	7305.400	1992.400	2033.300	2033.700	1673.200	1732.200	1745.900	1776.600	1764.300	14577.800	12889.200	12828.500	13078.500	13258.900	13665.600	13985.200	13780.500	0.000	0.100	0.100	0.100	0.100	0.000	0.000	0.000	3732.200	4471.600	4454.900	4586.800	7497.600	7605.100	8607.500	8849.700	18310.000	17360.900	17283.500	17665.400	20756.600	21270.700	22592.700	22630.200	4.910	5.900	5.910	6.100	9.980	10.130	11.460	11.790
"Campbell Soup Company"	"CPB"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54102020 - Food Processing"	1242.000	58.000	61.000	31.000	202.000	203.000	205.000	49.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	662.000	660.000	729.000	574.000	753.000	927.000	995.000	563.000	731.000	779.000	887.000	863.000	884.000	1076.000	1226.000	887.000	111.000	59.000	376.000	499.000	322.000	89.000	95.000	873.000	2746.000	1556.000	2053.000	1967.000	2161.000	2295.000	2521.000	2296.000	2597.000	2603.000	2352.000	2455.000	2769.000	3036.000	3162.000	2466.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7343.000	7361.000	7371.000	7432.000	8289.000	8473.000	8680.000	7568.000	32.000	134.000	1334.000	1294.000	549.000	220.000	224.000	2239.000	12718.000	11654.000	13110.000	13148.000	13768.000	14024.000	14587.000	14529.000	993.000	923.000	890.000	814.000	841.000	930.000	951.000	705.000	1504.000	902.000	1631.000	1371.000	1773.000	1454.000	1845.000	1525.000	772.000	711.000	914.000	1200.000	897.000	915.000	866.000	1364.000	3269.000	2536.000	3435.000	3385.000	3511.000	3299.000	3662.000	3594.000	5191.000	4919.000	6706.000	7103.000	7507.000	8003.000	8001.000	7991.000	1677.000	1700.000	1720.000	1548.000	1513.000	1444.000	1509.000	2140.000	10143.000	9160.000	11871.000	12045.000	12540.000	12755.000	13181.000	13165.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2575.000	2494.000	1239.000	1103.000	1228.000	1269.000	1406.000	1364.000	12718.000	11654.000	13110.000	13148.000	13768.000	14024.000	14587.000	14529.000	8.530	8.260	4.120	3.660	4.080	4.200	4.670	4.530
"Copart, Inc."	"CPRT"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53403010 - Retailers - Auto Vehicles, Parts & Service"	306.400	93.500	181.100	186.300	102.800	108.200	320.300	274.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	377.800	514.400	442.700	386.800	395.500	393.600	336.000	366.900	19.800	18.500	19.500	20.900	22.300	28.300	19.700	16.700	90.100	105.600	100.800	93.100	93.000	98.400	87.200	50.900	794.200	732.000	744.100	687.200	613.600	628.500	763.200	709.100	1944.900	1893.700	1682.100	1427.700	1340.700	1237.100	1188.100	1163.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	386.700	388.600	389.800	388.500	395.400	398.300	398.000	402.100	35.800	34.400	40.000	44.200	42.100	33.000	32.500	33.000	3161.600	3048.600	2855.900	2547.600	2391.800	2296.900	2381.800	2307.700	250.800	297.000	289.200	270.900	279.800	266.100	236.000	270.900	3.500	14.200	0.600	1.100	7.600	94.100	1.000	1.200	32.200	31.600	33.500	9.900	9.600	11.800	17.800	5.200	286.600	342.800	323.300	282.000	296.900	372.000	254.800	277.300	403.700	399.800	400.000	400.100	398.800	398.700	398.600	398.700	190.400	181.200	206.000	87.100	77.200	66.200	56.600	50.600	880.600	923.900	929.300	769.200	772.900	837.000	710.000	726.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2281.000	2124.700	1926.600	1778.400	1618.900	1460.000	1671.800	1581.100	3161.600	3048.600	2855.900	2547.600	2391.800	2296.900	2381.800	2307.700	9.740	9.130	8.330	7.760	7.100	6.330	7.150	6.790
"salesforce.com, inc."	"CRM"	"N - New York"	"57  - Technology"	"57201010 - IT Services & Consulting"	5772.000	4145.000	3868.000	3510.000	4110.000	2669.000	2105.000	2319.000	4030.000	3802.000	2661.000	2532.000	2269.000	1673.000	1345.000	1108.000	3957.000	7100.000	3386.000	3118.000	2939.000	5712.000	2753.000	2688.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	954.000	916.000	1111.000	743.000	717.000	629.000	667.000	687.000	14713.000	15963.000	11026.000	9903.000	10035.000	10683.000	6870.000	6802.000	5501.000	5415.000	5515.000	5187.000	5097.000	2051.000	1998.000	1986.000	3146.000	3404.000	2983.000	2800.000	2797.000	2655.000	2378.000	2371.000	29754.000	29858.000	30009.000	14924.000	14648.000	14926.000	15078.000	14408.000	509.000	486.000	409.000	522.000	577.000	422.000	264.000	256.000	53623.000	55126.000	49942.000	33336.000	33154.000	30737.000	26588.000	25823.000	2916.000	3356.000	2763.000	2271.000	2050.000	165.000	160.000	201.000	-9999999999.990	53.000	65.000	76.000	178.000	216.000	706.000	708.000	9927.000	11436.000	7646.000	7848.000	8260.000	10874.000	7156.000	7560.000	12843.000	14845.000	10474.000	10195.000	10488.000	11255.000	8022.000	8469.000	2673.000	3005.000	3158.000	3309.000	3532.000	3430.000	3685.000	3690.000	3542.000	3391.000	3031.000	2666.000	2688.000	447.000	188.000	136.000	19058.000	21241.000	16663.000	16170.000	16708.000	15132.000	11895.000	12295.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	34565.000	33885.000	33279.000	17166.000	16446.000	15605.000	14693.000	13528.000	53623.000	55126.000	49942.000	33336.000	33154.000	30737.000	26588.000	25823.000	38.580	38.120	37.860	22.120	21.330	20.370	19.330	18.110
"Cisco Systems, Inc."	"CSCO"	"M - Nasdaq"	"57  - Technology"	"57102010 - Communications & Networking"	10367.000	8475.000	8587.000	11750.000	10251.000	9835.000	8410.000	8934.000	18208.000	18587.000	19448.000	21663.000	24392.000	30548.000	34183.000	37614.000	10372.000	9157.000	9904.000	10586.000	8824.000	8802.000	9387.000	10503.000	1212.000	1353.000	1344.000	1383.000	1513.000	1701.000	1572.000	1846.000	1148.000	2481.000	2433.000	2373.000	2331.000	2231.000	2134.000	2940.000	41307.000	40053.000	41716.000	47755.000	47311.000	53117.000	55686.000	61837.000	3465.000	3621.000	3769.000	2789.000	2834.000	2931.000	2956.000	3006.000	6024.000	5973.000	6048.000	6158.000	6112.000	5813.000	5884.000	5978.000	35197.000	35518.000	35685.000	35730.000	35942.000	35563.000	36102.000	34258.000	5401.000	5261.000	5274.000	5361.000	5088.000	5038.000	4801.000	3705.000	91394.000	90426.000	92492.000	97793.000	97287.000	102462.000	105429.000	108784.000	2393.000	1935.000	2016.000	2059.000	2022.000	1655.000	1805.000	1904.000	4506.000	1499.000	4000.000	10191.000	7777.000	9737.000	7241.000	5238.000	19038.000	18654.000	18581.000	19462.000	18114.000	18087.000	17368.000	19893.000	25937.000	22088.000	24597.000	31712.000	27913.000	29479.000	26414.000	27035.000	11578.000	14494.000	14497.000	14475.000	15921.000	15893.000	18323.000	20331.000	18171.000	18311.000	18975.000	18035.000	16649.000	16301.000	16844.000	18214.000	55686.000	54893.000	58069.000	64222.000	60483.000	61673.000	61581.000	65580.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	35708.000	35533.000	34423.000	33571.000	36804.000	40789.000	43848.000	43204.000	91394.000	90426.000	92492.000	97793.000	97287.000	102462.000	105429.000	108784.000	8.440	8.380	8.110	7.860	8.420	9.130	9.610	9.250
"CSX Corporation"	"CSX"	"M - Nasdaq"	"52  - Industrials"	"52405030 - Freight & Logistics - Ground"	1995.000	958.000	1521.000	853.000	1188.000	858.000	663.000	1320.000	487.000	996.000	1037.000	878.000	822.000	253.000	615.000	83.000	1008.000	986.000	1101.000	1111.000	1106.000	1010.000	1090.000	1036.000	257.000	261.000	235.000	222.000	241.000	263.000	283.000	326.000	74.000	77.000	66.000	122.000	122.000	181.000	133.000	116.000	3821.000	3278.000	3960.000	3186.000	3479.000	2565.000	2784.000	2881.000	32711.000	32700.000	32617.000	32569.000	32538.000	31998.000	31871.000	31847.000	1901.000	1879.000	1849.000	1822.000	1793.000	1779.000	1764.000	1741.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	401.000	400.000	369.000	347.000	344.000	387.000	442.000	455.000	38834.000	38257.000	38795.000	37924.000	38154.000	36729.000	36861.000	36924.000	1058.000	1043.000	1101.000	989.000	1019.000	949.000	982.000	852.000	255.000	245.000	745.000	245.000	18.000	18.000	18.000	19.000	898.000	863.000	959.000	819.000	889.000	948.000	944.000	861.000	2211.000	2151.000	2805.000	2053.000	1926.000	1915.000	1944.000	1732.000	16477.000	15993.000	15992.000	15522.000	15748.000	14739.000	13754.000	13769.000	8258.000	8250.000	8119.000	8059.000	8035.000	7495.000	7428.000	7400.000	26963.000	26409.000	26931.000	25648.000	25726.000	24166.000	23142.000	22915.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11871.000	11848.000	11864.000	12276.000	12428.000	12563.000	13719.000	14009.000	38834.000	38257.000	38795.000	37924.000	38154.000	36729.000	36861.000	36924.000	15.380	15.290	15.020	15.250	15.270	15.140	16.140	16.210
"Cintas Corporation"	"CTAS"	"M - Nasdaq"	"52  - Industrials"	"52203040 - Business Support Services"	234.400	226.500	102.100	96.600	80.900	88.500	118.400	138.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1040.800	1048.900	988.800	917.600	920.600	940.700	845.100	824.200	352.900	348.300	336.300	334.600	339.800	321.900	303.800	280.300	869.500	866.500	862.600	887.500	882.500	864.900	837.200	734.600	2497.700	2490.300	2289.800	2236.300	2223.800	2215.900	2104.400	1977.900	1600.000	1594.800	1585.400	1430.700	1424.100	1410.500	1394.600	1382.700	212.800	218.900	209.000	192.300	191.800	183.500	180.300	175.600	3591.400	3583.400	3577.700	3577.400	3594.000	3595.100	3385.900	3422.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	222.000	-9999999999.990	7902.000	7887.300	7661.900	7436.700	7433.700	7405.100	7287.200	6958.200	243.200	254.600	237.200	226.000	214.600	211.900	214.000	215.100	199.800	199.800	338.800	312.300	217.500	173.500	-9999999999.990	0.000	623.600	842.900	546.900	589.400	562.300	729.300	465.100	560.800	1066.600	1297.300	1122.900	1127.700	994.400	1114.700	679.100	775.900	2539.200	2538.600	2538.100	2537.500	2537.000	2536.400	2535.900	2535.300	971.900	946.500	950.300	768.700	722.900	726.700	726.300	630.500	4577.700	4782.400	4611.200	4433.900	4254.200	4377.800	3941.200	3941.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3324.300	3105.000	3050.700	3002.700	3179.500	3027.200	3346.000	3016.500	7902.000	7887.300	7661.900	7436.700	7433.700	7405.100	7287.200	6958.200	31.890	29.840	29.390	28.360	30.260	28.660	31.400	28.000
"Centurylink Inc"	"CTL"	"N - New York"	"58  - Telecommunications Services"	"58101010 - Telecommunication Services - Integrated"	1564.000	1690.000	1404.000	410.000	441.000	488.000	390.000	700.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2281.000	2336.000	2346.000	2590.000	2474.000	2614.000	2903.000	2898.000	119.000	105.000	137.000	151.000	154.000	120.000	131.000	107.000	726.000	637.000	702.000	727.000	751.000	598.000	690.000	746.000	4690.000	4768.000	4589.000	3878.000	3820.000	3820.000	4114.000	4451.000	27623.000	27765.000	27595.000	27704.000	27745.000	26408.000	26168.000	26494.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	30699.000	31101.000	31386.000	31734.000	32035.000	38810.000	41936.000	42251.000	1044.000	1108.000	1158.000	1192.000	1188.000	1218.000	1153.000	1150.000	64056.000	64742.000	64728.000	64508.000	64788.000	70256.000	73371.000	74346.000	1581.000	1724.000	1712.000	1634.000	1481.000	1933.000	1387.000	1360.000	1129.000	2300.000	1744.000	1595.000	632.000	652.000	778.000	437.000	2993.000	3234.000	3133.000	3266.000	3260.000	2946.000	3121.000	2724.000	5703.000	7258.000	6589.000	6495.000	5373.000	5531.000	5286.000	4521.000	33481.000	32394.000	33381.000	33193.000	34858.000	35409.000	35749.000	36878.000	11581.000	11620.000	11084.000	11128.000	11014.000	9488.000	9533.000	9958.000	50765.000	51272.000	51054.000	50816.000	51245.000	50428.000	50568.000	51357.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13291.000	13470.000	13674.000	13692.000	13543.000	19828.000	22803.000	22989.000	64056.000	64742.000	64728.000	64508.000	64788.000	70256.000	73371.000	74346.000	12.360	12.550	12.750	12.780	12.670	18.600	21.370	21.590
"Cognizant Technology Solutions"	"CTSH"	"M - Nasdaq"	"57  - Technology"	"57201010 - IT Services & Consulting"	3886.000	2645.000	2343.000	1660.000	950.000	1161.000	1339.000	901.000	396.000	779.000	734.000	1343.000	2718.000	3350.000	3424.000	3346.000	3554.000	3590.000	3803.000	3736.000	3712.000	3495.000	3187.000	3204.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	489.000	597.000	511.000	467.000	503.000	604.000	777.000	852.000	8325.000	7611.000	7391.000	7206.000	7883.000	8610.000	8727.000	8303.000	2249.000	2235.000	2223.000	2184.000	2123.000	1394.000	1362.000	1345.000	433.000	17.000	79.000	80.000	79.000	80.000	93.000	80.000	5019.000	5020.000	4886.000	4812.000	4823.000	4631.000	4058.000	4096.000	1403.000	1321.000	1265.000	1235.000	1188.000	1131.000	1034.000	982.000	17429.000	16204.000	15844.000	15517.000	16096.000	15846.000	15274.000	14806.000	289.000	239.000	246.000	254.000	262.000	215.000	223.000	217.000	38.000	49.000	48.000	40.000	32.000	9.000	100.000	100.000	2545.000	2695.000	2625.000	2530.000	2426.000	2486.000	2370.000	2220.000	2872.000	2983.000	2919.000	2824.000	2720.000	2710.000	2693.000	2537.000	2430.000	715.000	723.000	734.000	744.000	736.000	624.000	649.000	1514.000	1484.000	1500.000	1402.000	1496.000	1229.000	979.000	972.000	6816.000	5182.000	5142.000	4960.000	4960.000	4422.000	4296.000	4158.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10613.000	11022.000	10702.000	10557.000	11136.000	11424.000	10978.000	10648.000	17429.000	16204.000	15844.000	15517.000	16096.000	15846.000	15274.000	14806.000	19.440	20.150	19.420	18.720	19.430	19.830	18.960	18.200
"Citrix Systems, Inc."	"CTXS"	"M - Nasdaq"	"57  - Technology"	"57201020 - Software"	524.900	545.800	493.800	504.700	1612.700	618.800	1205.200	1021.700	25.600	43.100	55.400	58.400	173.600	583.600	628.700	487.400	700.000	720.400	426.800	530.100	482.600	688.400	413.500	528.400	17.300	15.900	18.500	22.900	23.100	21.900	21.400	20.300	193.200	187.700	199.400	155.600	160.900	174.200	229.200	208.600	1461.100	1512.700	1194.000	1271.700	2453.000	2086.900	2498.000	2266.400	430.100	438.000	455.400	436.400	435.100	243.400	247.500	246.000	25.400	28.900	33.300	42.200	96.900	574.300	668.900	835.300	1899.500	1906.900	1917.500	1945.300	1957.800	1969.900	1789.600	1804.400	515.100	502.300	430.900	239.600	224.600	261.600	232.500	213.900	4331.200	4388.900	4031.100	3935.200	5167.500	5136.000	5436.500	5366.100	105.200	84.500	72.700	96.800	81.500	75.600	71.100	86.500	-9999999999.990	0.000	0.000	0.000	1163.200	1155.400	1416.000	1406.200	1768.800	1744.000	1541.000	1584.800	1598.100	1680.100	1536.100	1521.600	1874.000	1828.600	1613.700	1681.500	2842.800	2911.100	3023.200	3014.300	1731.000	742.900	742.700	742.500	743.300	749.900	760.800	769.400	945.100	979.800	961.800	1003.200	1026.500	923.500	899.300	946.300	4550.200	3551.300	3318.200	3427.200	4612.600	4584.500	4683.300	4729.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-218.900	837.700	712.900	508.000	554.900	551.500	753.200	636.200	4331.200	4388.900	4031.100	3935.200	5167.500	5136.000	5436.500	5366.100	-1.760	6.430	5.470	3.870	4.220	4.120	5.580	4.680
