"Chipotle Mexican Grill, Inc."	"CMG"	"N - New York"	"53  - Consumer Cyclicals"	"53301020 - Restaurants & Bars"	480.600	250.000	184.600	87.900	248.000	419.500	323.200	400.200	426.800	324.400	329.800	415.200	338.600	255.000	108.300	62.300	49.800	45.600	96.400	51.300	27.700	26.100	21.600	19.900	15.000	15.000	15.300	13.000	57.100	54.100	50.900	44.100	40.000	53.800	47.400	1072.200	814.800	629.500	522.400	814.600	859.500	666.300	3964.200	1379.300	1338.400	1303.600	1217.200	1107.000	963.200	-9999999999.990	-9999999999.990	0.000	125.100	622.900	496.100	313.900	21.900	21.900	21.900	21.900	21.900	21.900	21.900	46.300	49.500	55.900	53.200	48.300	42.800	43.900	5104.600	2265.500	2045.700	2026.100	2725.100	2527.300	2009.300	115.800	113.100	82.000	78.400	85.700	69.600	59.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	550.800	336.900	241.900	203.400	194.200	176.100	140.200	666.600	450.000	323.900	281.800	279.900	245.700	199.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2755.000	374.200	357.400	341.800	317.100	269.200	271.800	3421.600	824.200	681.200	623.600	597.100	514.900	471.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1683.000	1441.300	1364.400	1402.500	2128.000	2012.400	1538.300	5104.600	2265.500	2045.700	2026.100	2725.100	2527.300	2009.300	60.670	51.800	47.890	47.920	68.440	64.840	49.690
"Cummins Inc."	"CMI"	"N - New York"	"53  - Consumer Cyclicals"	"53101020 - Auto, Truck & Motorcycle Parts"	1129.000	1303.000	1369.000	1120.000	1711.000	2301.000	2699.000	341.000	222.000	198.000	260.000	100.000	93.000	150.000	3670.000	3866.000	3618.000	3025.000	2820.000	2946.000	2801.000	3486.000	3759.000	3166.000	2675.000	2707.000	2866.000	2381.000	761.000	668.000	577.000	627.000	609.000	849.000	608.000	9387.000	9818.000	8928.000	7707.000	7947.000	9055.000	8639.000	4741.000	4096.000	3927.000	3800.000	3745.000	10809.000	3156.000	1237.000	1222.000	1156.000	946.000	975.000	981.000	990.000	2289.000	2035.000	2055.000	812.000	810.000	1165.000	818.000	2083.000	1891.000	2009.000	1746.000	1657.000	1220.000	1125.000	19737.000	19062.000	18075.000	15011.000	15134.000	15764.000	14728.000	2534.000	2822.000	2579.000	1854.000	1706.000	1881.000	1557.000	791.000	879.000	418.000	288.000	63.000	109.000	68.000	2935.000	2683.000	2680.000	2183.000	2034.000	2101.000	1743.000	6260.000	6384.000	5677.000	4325.000	3803.000	4021.000	3368.000	1576.000	1597.000	1588.000	1568.000	1576.000	1577.000	1672.000	3436.000	2822.000	2646.000	1944.000	2005.000	3488.000	1818.000	12230.000	11714.000	10816.000	8136.000	7728.000	8015.000	7218.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7507.000	7348.000	7259.000	6875.000	7406.000	7749.000	7510.000	19737.000	19062.000	18075.000	15011.000	15134.000	15764.000	14728.000	48.310	45.310	43.560	40.670	41.600	42.430	40.160
"CMS Energy Corporation"	"CMS"	"N - New York"	"59  - Utilities"	"59104010 - Utilities - Multiline"	140.000	153.000	182.000	235.000	266.000	207.000	172.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1145.000	1227.000	1244.000	1052.000	929.000	1031.000	987.000	605.000	650.000	672.000	626.000	778.000	918.000	881.000	441.000	438.000	377.000	367.000	347.000	441.000	486.000	2331.000	2468.000	2475.000	2280.000	2320.000	2597.000	2526.000	18973.000	18126.000	16761.000	15715.000	14705.000	12739.000	11617.000	2352.000	1714.000	1251.000	1183.000	1091.000	868.000	705.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	673.000	629.000	3181.000	2221.000	2563.000	2444.000	2183.000	2308.000	1939.000	26837.000	24529.000	23050.000	21622.000	20299.000	19185.000	17416.000	635.000	733.000	740.000	610.000	642.000	688.000	595.000	1207.000	1093.000	1273.000	1284.000	955.000	600.000	732.000	862.000	798.000	771.000	761.000	705.000	726.000	618.000	2704.000	2624.000	2784.000	2655.000	2302.000	2014.000	1945.000	12011.000	10684.000	9214.000	8750.000	8518.000	8139.000	7239.000	7067.000	6429.000	6574.000	5927.000	5504.000	5325.000	4741.000	21819.000	19774.000	18609.000	17369.000	16361.000	15515.000	13962.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5018.000	4755.000	4441.000	4253.000	3938.000	3670.000	3454.000	26837.000	24529.000	23050.000	21622.000	20299.000	19185.000	17416.000	17.730	16.850	15.860	15.300	14.290	13.560	13.060
"Centene Corp"	"CNC"	"N - New York"	"56  - Healthcare"	"56102020 - Managed Health care"	12123.000	5342.000	4072.000	3930.000	1760.000	3220.000	974.300	863.000	722.000	531.000	505.000	176.000	177.000	102.100	6247.000	5150.000	3413.000	3098.000	1279.000	912.000	428.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1090.000	784.000	687.000	832.000	390.000	327.000	295.200	20323.000	11998.000	8703.000	8365.000	3605.000	2951.000	1800.200	2782.000	1706.000	1104.000	797.000	518.000	890.000	395.400	7717.000	6861.000	5312.000	4545.000	1927.000	1280.000	791.900	8926.000	9254.000	6147.000	6257.000	997.000	994.000	397.200	1246.000	1082.000	589.000	233.000	292.000	299.000	144.600	40994.000	30901.000	21855.000	20197.000	7339.000	5824.000	3529.300	4003.000	4051.000	4165.000	3763.000	976.000	768.000	375.900	88.000	38.000	4.000	4.000	5.000	5.000	3.100	8841.000	7882.000	5163.000	4856.000	2648.000	2380.000	1180.200	12932.000	11971.000	9332.000	8623.000	3629.000	2900.000	1559.100	13638.000	6648.000	4695.000	4651.000	1216.000	874.000	665.700	1732.000	1259.000	952.000	869.000	170.000	159.000	60.000	28443.000	19984.000	15005.000	14302.000	5182.000	4080.000	2295.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12551.000	10917.000	6850.000	5895.000	2157.000	1744.000	1234.000	40994.000	30901.000	21855.000	20197.000	7339.000	5824.000	3529.300	30.350	27.970	19.860	18.470	9.060	7.490	5.700
"CenterPoint Energy, Inc."	"CNP"	"N - New York"	"59  - Utilities"	"59104010 - Utilities - Multiline"	241.000	4231.000	260.000	341.000	264.000	298.000	208.000	822.000	540.000	960.000	953.000	805.000	930.000	767.000	808.000	1190.000	1000.000	770.000	765.000	1027.000	851.000	472.000	394.000	397.000	312.000	347.000	379.000	285.000	1730.000	670.000	778.000	547.000	508.000	634.000	547.000	3937.000	7025.000	3395.000	2923.000	2689.000	3268.000	2658.000	41632.000	14044.000	13057.000	12307.000	23074.000	10502.000	9593.000	2771.000	2845.000	2835.000	2868.000	2957.000	4884.000	4881.000	4940.000	932.000	867.000	862.000	840.000	840.000	840.000	3315.000	2163.000	2582.000	2869.000	3267.000	3706.000	3898.000	35529.000	27009.000	22736.000	21829.000	21290.000	23200.000	21870.000	884.000	1240.000	963.000	657.000	483.000	716.000	689.000	1761.000	1083.000	1313.000	1777.000	1346.000	1389.000	995.000	1747.000	979.000	793.000	646.000	629.000	1370.000	1335.000	3978.000	3302.000	3069.000	3080.000	2458.000	3475.000	3019.000	14244.000	8682.000	8195.000	7532.000	7866.000	8009.000	7817.000	9668.000	6967.000	6784.000	7757.000	7505.000	7168.000	6705.000	27170.000	18951.000	18048.000	18369.000	17829.000	18652.000	17541.000	1740.000	1740.000	0.000	0.000	0.000	0.000	0.000	6619.000	6318.000	4688.000	3460.000	3461.000	4548.000	4329.000	35529.000	27009.000	22736.000	21829.000	21290.000	23200.000	21870.000	13.180	14.080	10.880	8.040	8.050	10.580	10.110
"Capital One Financial Corp."	"COF"	"N - New York"	"55  - Financials"	"55101030 - Consumer Lending"	4129.000	4768.000	4458.000	4185.000	3407.000	3147.000	2821.000	9278.000	8418.000	9582.000	5791.000	4616.000	4095.000	3470.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5811.000	4191.000	4033.000	3675.000	3584.000	7370.000	7678.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14827.000	14798.000	14954.000	15184.000	15521.000	15294.000	15827.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	390365.000	372538.000	365693.000	357033.000	334048.000	308167.000	296933.000	439.000	458.000	413.000	327.000	299.000	254.000	307.000	10145.000	12511.000	7932.000	11039.000	-9999999999.990	-9999999999.990	6258.000	1756.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	38552.000	37093.000	43409.000	32210.000	38003.000	30308.000	23423.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	332354.000	320870.000	316963.000	309519.000	286764.000	263114.000	255301.000	4853.000	4360.000	4360.000	4360.000	3294.000	1822.000	0.000	53158.000	47308.000	44370.000	43154.000	43990.000	43231.000	41632.000	390365.000	372538.000	365693.000	357033.000	334048.000	308167.000	296933.000	113.680	98.580	91.640	85.470	81.190	76.770	71.820
"Cabot Oil & Gas Corporation"	"COG"	"N - New York"	"50  - Energy"	"50102020 - Oil & Gas - Exploration and Production"	200.200	2.300	480.000	498.500	0.500	21.000	23.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	338.800	471.700	272.700	201.300	124.600	239.000	222.500	13.900	11.100	8.000	13.300	17.100	14.000	17.500	15.300	59.500	4.200	2.700	2.700	139.500	115.600	568.200	544.500	765.000	715.900	144.800	413.400	378.900	3891.600	3463.600	3072.200	4250.100	4976.900	4925.700	4546.200	0.100	171.300	86.100	129.500	103.500	68.000	26.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	27.300	19.300	804.100	27.000	27.900	30.500	29.100	4487.200	4198.800	4727.300	5122.600	5253.000	5437.700	4981.100	21.700	30.000	7.800	27.400	30.000	54.900	26.000	87.000	0.000	304.000	0.000	20.000	-9999999999.990	0.000	219.400	257.200	318.200	230.500	185.500	444.100	381.900	328.000	287.300	630.000	257.800	235.600	499.000	407.900	1133.000	1226.100	1217.900	1520.500	1996.100	1752.000	1147.000	874.700	597.300	339.800	776.600	1012.200	1044.000	1221.600	2335.800	2110.700	2203.400	2554.900	3243.800	3295.000	2776.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2151.500	2088.200	2523.900	2567.700	2009.200	2142.700	2204.600	4487.200	4198.800	4727.300	5122.600	5253.000	5437.700	4981.100	5.180	4.690	5.440	5.620	4.860	5.150	5.250
"Cooper Companies Inc"	"COO"	"N - New York"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	89.000	77.700	88.800	100.800	16.400	25.200	77.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	435.300	374.700	316.600	291.400	282.900	276.300	229.500	506.900	468.800	454.100	417.700	419.700	381.500	338.900	132.200	169.700	93.700	127.200	122.400	108.600	101.400	1163.400	1090.900	953.200	937.100	841.400	791.600	747.200	1132.100	976.000	910.100	2480.800	2617.800	937.300	739.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3834.200	3913.400	2859.500	2605.800	2608.200	2674.500	1586.400	144.800	132.500	135.900	58.000	43.200	54.900	63.800	6274.500	6112.800	4858.700	4478.600	4459.900	4458.300	3137.300	150.100	146.400	142.100	107.400	116.900	116.400	108.200	563.700	37.100	23.400	226.300	488.000	101.500	43.000	396.800	353.000	230.600	209.500	222.800	224.300	170.100	1110.600	536.500	396.100	543.200	568.800	442.200	321.300	1262.600	1985.700	1149.300	1107.400	1105.400	1280.800	301.700	272.700	282.800	137.500	132.100	111.800	146.900	90.800	2646.100	2805.200	1683.000	1782.800	1792.400	1888.500	732.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3628.400	3307.600	3175.700	2695.800	2667.500	2569.900	2404.500	6274.500	6112.800	4858.700	4478.600	4459.900	4458.300	3137.300	73.450	67.360	64.940	55.560	55.050	53.470	49.460
"ConocoPhillips"	"COP"	"N - New York"	"50  - Energy"	"50102020 - Oil & Gas - Exploration and Production"	5088.000	5915.000	6325.000	3610.000	2368.000	5062.000	6246.000	3028.000	248.000	1873.000	50.000	-9999999999.990	0.000	272.000	3401.000	4067.000	4320.000	3414.000	4514.000	6807.000	8487.000	1026.000	1007.000	1060.000	1018.000	1124.000	1331.000	1194.000	4370.000	2037.000	2934.000	517.000	783.000	1868.000	2824.000	16913.000	13274.000	16512.000	8609.000	8789.000	15068.000	19023.000	43165.000	45698.000	45683.000	58331.000	66446.000	75444.000	72827.000	8906.000	9664.000	10060.000	21672.000	21186.000	25139.000	25264.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1530.000	1344.000	1107.000	1160.000	1063.000	888.000	943.000	70514.000	69980.000	73362.000	89772.000	97484.000	116539.000	118057.000	3200.000	3895.000	4030.000	3653.000	4933.000	8026.000	9314.000	105.000	112.000	2575.000	1089.000	1427.000	182.000	589.000	3738.000	3388.000	2792.000	2167.000	2896.000	3329.000	5226.000	7043.000	7395.000	9397.000	6909.000	9256.000	11537.000	15129.000	14790.000	14856.000	17128.000	26186.000	23453.000	22383.000	21073.000	13631.000	15665.000	16036.000	21451.000	24693.000	30346.000	29363.000	35533.000	38041.000	42755.000	54798.000	57722.000	64628.000	65967.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	34981.000	31939.000	30607.000	34974.000	39762.000	51911.000	52090.000	70514.000	69980.000	73362.000	89772.000	97484.000	116539.000	118057.000	31.310	27.380	25.070	28.080	32.020	41.950	42.320
"Costco Wholesale Corporation"	"COST"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53402020 - Retailers - Discount Stores"	8384.000	6055.000	4546.000	3379.000	4801.000	5738.000	4644.000	1060.000	1204.000	1233.000	1350.000	1618.000	1577.000	1480.000	1535.000	1669.000	1432.000	1252.000	2448.000	1148.000	1201.000	11395.000	11040.000	9834.000	8969.000	17816.000	8456.000	7894.000	1111.000	321.000	272.000	268.000	976.000	669.000	621.000	23485.000	20289.000	17317.000	15218.000	16779.000	17588.000	15840.000	20890.000	19681.000	18161.000	17043.000	15401.000	14830.000	13881.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1025.000	860.000	869.000	902.000	837.000	606.000	562.000	45400.000	40830.000	36347.000	33163.000	33017.000	33024.000	30283.000	11679.000	11237.000	9608.000	7612.000	9011.000	8491.000	7872.000	1725.000	97.000	86.000	1110.000	1293.000	7.000	4.000	9833.000	8592.000	7801.000	6853.000	7930.000	5914.000	5381.000	23237.000	19926.000	17495.000	15575.000	16539.000	14412.000	13257.000	5519.000	6877.000	6573.000	4425.000	5138.000	5093.000	5190.000	1060.000	924.000	1200.000	831.000	2473.000	1004.000	824.000	30157.000	28031.000	25569.000	21084.000	22400.000	20721.000	19450.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15243.000	12799.000	10778.000	12079.000	10617.000	12303.000	10833.000	45400.000	40830.000	36347.000	33163.000	33017.000	33024.000	30283.000	34.660	29.190	24.580	27.540	24.160	28.040	24.860
"Coty Inc"	"COTY"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54201020 - Personal Products"	340.400	331.600	535.400	372.400	341.300	1238.000	920.400	-9999999999.990	-9999999999.990	-9999999999.990	6.400	5.600	2.100	-9999999999.990	1161.200	1536.000	1470.300	682.900	679.600	664.800	622.700	1153.300	1148.900	1052.600	565.800	557.800	617.400	608.200	617.800	634.500	523.200	517.700	272.100	262.500	265.600	3272.700	3651.000	3581.500	1938.400	1856.400	2784.800	2416.900	1600.600	1680.800	1632.100	638.600	500.200	540.300	500.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12496.100	16891.500	16980.700	6475.500	3444.300	3179.900	3499.800	296.000	406.900	353.900	481.700	218.000	87.500	52.600	17665.400	22630.200	22548.200	7035.600	6018.900	6592.500	6470.000	1732.700	1928.600	1732.100	921.400	748.400	810.200	711.700	193.800	218.900	209.100	161.800	28.800	33.400	40.100	1550.600	1896.500	1862.400	772.000	749.000	753.700	711.400	3477.100	4044.000	3803.600	1855.200	1526.200	1597.300	1463.200	7469.900	7305.400	6928.300	3936.400	2605.900	3260.100	2590.100	1673.200	1764.300	1947.500	803.600	815.800	774.500	801.200	13078.500	13780.500	13233.500	6675.400	5049.100	5748.700	4976.000	0.100	0.000	0.000	0.000	0.000	0.000	0.000	4586.800	8849.700	9314.700	360.200	969.800	843.800	1494.000	17665.400	22630.200	22548.200	7035.600	6018.900	6592.500	6470.000	6.110	11.800	14.490	1.040	2.740	2.210	3.910
"Campbell Soup Company"	"CPB"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54102020 - Food Processing"	31.000	49.000	319.000	296.000	253.000	232.000	333.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	574.000	563.000	605.000	626.000	647.000	670.000	635.000	863.000	887.000	902.000	940.000	995.000	1016.000	925.000	499.000	873.000	74.000	46.000	198.000	182.000	328.000	1967.000	2296.000	1900.000	1908.000	2093.000	2100.000	2221.000	2455.000	2466.000	2454.000	2407.000	2347.000	2318.000	2260.000	77.000	92.000	69.000	47.000	10.000	-9999999999.990	-9999999999.990	7432.000	7568.000	3233.000	3415.000	3549.000	3608.000	3318.000	1217.000	2147.000	70.000	60.000	78.000	87.000	524.000	13148.000	14529.000	7726.000	7837.000	8077.000	8113.000	8323.000	814.000	705.000	666.000	610.000	544.000	527.000	523.000	1371.000	1525.000	1037.000	1219.000	1543.000	1771.000	1909.000	1200.000	1364.000	692.000	726.000	719.000	691.000	850.000	3385.000	3594.000	2395.000	2555.000	2806.000	2989.000	3282.000	7103.000	7991.000	2499.000	2314.000	2539.000	2244.000	2544.000	1483.000	1577.000	1187.000	1435.000	1355.000	1215.000	1265.000	12045.000	13165.000	6089.000	6312.000	6696.000	6498.000	7106.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1103.000	1364.000	1637.000	1525.000	1381.000	1615.000	1217.000	13148.000	14529.000	7726.000	7837.000	8077.000	8113.000	8323.000	3.660	4.530	5.370	4.940	4.430	5.140	3.880
"Copart, Inc."	"CPRT"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53403010 - Retailers - Auto Vehicles, Parts & Service"	186.300	274.500	210.100	155.800	456.000	158.700	127.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	386.800	366.900	318.300	285.000	221.800	199.300	192.100	20.900	16.700	10.200	10.400	8.600	7.300	10.700	93.100	50.900	48.700	48.000	48.200	47.100	40.000	687.200	709.100	587.300	499.300	734.600	412.300	306.500	1427.700	1163.400	944.100	816.800	700.400	692.400	677.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	388.500	402.100	416.200	272.000	289.700	309.000	292.200	44.200	33.000	35.000	61.800	75.300	93.100	65.300	2547.600	2307.700	1982.500	1649.800	1800.000	1506.800	1334.500	113.900	133.700	71.200	77.000	57.500	62.200	70.600	1.100	1.200	82.200	76.200	53.700	79.700	92.300	166.900	142.400	148.800	125.700	101.900	102.400	75.700	282.000	277.300	302.200	278.800	213.100	244.300	238.600	400.100	398.700	550.900	564.300	592.100	223.200	296.400	87.100	50.600	30.900	32.200	30.200	35.800	37.100	769.200	726.600	884.400	875.400	835.500	503.300	572.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1778.400	1581.100	1098.100	774.500	964.500	1003.500	762.400	2547.600	2307.700	1982.500	1649.800	1800.000	1506.800	1334.500	7.720	6.820	4.800	3.380	3.830	3.990	3.050
"salesforce.com, inc."	"CRM"	"N - New York"	"57  - Technology"	"57201010 - IT Services & Consulting"	4145.000	2669.000	2543.000	1606.500	1158.400	908.100	781.600	3802.000	1673.000	1978.000	602.300	1567.000	87.300	57.100	7100.000	5712.000	8546.000	6427.500	5019.700	1933.000	1360.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	916.000	629.000	964.900	557.100	483.900	621.600	480.600	15963.000	10683.000	9584.000	5996.800	5731.300	3514.500	2680.300	5415.000	2051.000	1947.000	1787.500	1715.800	1125.900	1240.700	3404.000	2655.000	1941.000	567.000	1904.700	1070.600	574.700	29858.000	14926.000	8478.800	8567.700	4772.500	4561.900	4410.800	486.000	422.000	999.400	675.500	291.700	392.200	246.400	55126.000	30737.000	21984.000	17584.900	12762.900	10665.100	9152.900	3356.000	165.000	146.900	227.500	71.500	95.500	65.000	53.000	216.000	1128.000	121.700	15.400	0.000	572.200	11436.000	10874.000	9838.600	7657.500	5536.700	4294.600	3343.000	14845.000	11255.000	10067.000	7295.500	5617.000	4390.100	3980.200	3005.000	3430.000	695.000	2690.000	2033.200	2197.600	1936.400	3391.000	447.000	967.000	136.500	109.900	102.200	197.800	21241.000	15132.000	11608.000	10084.800	7760.100	6689.900	6114.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	33885.000	15605.000	10376.000	7500.100	5002.900	3975.200	3038.500	55126.000	30737.000	21984.000	17584.900	12762.900	10665.100	9152.900	40.870	20.780	14.510	10.900	7.560	6.370	5.080
"Cisco Systems, Inc."	"CSCO"	"M - Nasdaq"	"57  - Technology"	"57102010 - Communications & Networking"	11771.000	8934.000	11708.000	7631.000	6877.000	6726.000	7925.000	21663.000	37614.000	58784.000	58125.000	53539.000	45348.000	42685.000	11446.000	10503.000	10002.000	10119.000	9835.000	9310.000	9507.000	1383.000	1846.000	1616.000	1217.000	1627.000	1591.000	1476.000	1492.000	2940.000	1593.000	1627.000	4405.000	4139.000	3928.000	47755.000	61837.000	83703.000	78719.000	73368.000	67114.000	65521.000	2789.000	3006.000	3322.000	3506.000	3332.000	3252.000	3322.000	7018.000	5978.000	5721.000	5161.000	4755.000	4817.000	4744.000	35730.000	34258.000	32305.000	29126.000	26845.000	27519.000	25322.000	4501.000	3705.000	4767.000	5140.000	5485.000	2368.000	2282.000	97793.000	108784.000	129818.000	121652.000	113373.000	105070.000	101191.000	2059.000	1904.000	1385.000	1056.000	1104.000	1032.000	1029.000	10191.000	5238.000	7992.000	4160.000	3897.000	508.000	3283.000	19462.000	19893.000	18206.000	19695.000	18411.000	18269.000	17684.000	31712.000	27035.000	27583.000	24911.000	23412.000	19809.000	21996.000	14475.000	20331.000	25725.000	24483.000	21457.000	20337.000	12928.000	18035.000	18214.000	10373.000	8673.000	8797.000	8263.000	7139.000	64222.000	65580.000	63681.000	58066.000	53675.000	48416.000	42071.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	33571.000	43204.000	66137.000	63586.000	59698.000	56654.000	59120.000	97793.000	108784.000	129818.000	121652.000	113373.000	105070.000	101191.000	7.600	8.930	13.200	12.580	11.700	10.820	11.090
"CSX Corporation"	"CSX"	"M - Nasdaq"	"52  - Industrials"	"52405030 - Freight & Logistics - Ground"	958.000	858.000	401.000	603.000	628.000	669.000	592.000	996.000	253.000	18.000	417.000	810.000	292.000	487.000	986.000	1010.000	970.000	938.000	982.000	1129.000	1052.000	261.000	263.000	372.000	407.000	350.000	273.000	252.000	77.000	181.000	154.000	122.000	196.000	209.000	219.000	3278.000	2565.000	1915.000	2487.000	2840.000	2572.000	2602.000	32700.000	31998.000	31764.000	31150.000	60348.000	28584.000	27291.000	1879.000	1779.000	1686.000	1459.000	1394.000	1356.000	1298.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	400.000	387.000	374.000	318.000	337.000	541.000	591.000	38257.000	36729.000	35739.000	35414.000	34745.000	33053.000	31782.000	1043.000	949.000	847.000	806.000	764.000	845.000	957.000	245.000	18.000	19.000	331.000	20.000	228.000	533.000	863.000	948.000	1028.000	903.000	1168.000	1034.000	934.000	2151.000	1915.000	1894.000	2040.000	1952.000	2107.000	2424.000	15993.000	14739.000	11790.000	10962.000	10515.000	9514.000	9022.000	8250.000	7495.000	7334.000	10718.000	10610.000	10256.000	9832.000	26409.000	24166.000	21034.000	23735.000	23093.000	21901.000	21299.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11848.000	12563.000	14705.000	11679.000	11652.000	11152.000	10483.000	38257.000	36729.000	35739.000	35414.000	34745.000	33053.000	31782.000	14.880	14.660	16.140	12.330	11.850	11.140	10.290
"Cintas Corporation"	"CTAS"	"M - Nasdaq"	"52  - Industrials"	"52203040 - Business Support Services"	96.600	138.700	169.300	139.400	417.100	513.300	352.300	-9999999999.990	0.000	22.200	70.400	16.100	0.000	5.700	917.600	824.200	780.300	1111.400	497.100	508.400	505.200	334.600	280.300	278.200	249.400	226.200	251.200	240.400	887.500	734.600	704.400	583.300	579.400	532.700	521.300	2236.300	1977.900	1954.500	1590.600	1735.800	1805.700	1624.800	1430.700	1382.700	1323.500	1987.900	871.400	855.700	986.700	192.300	175.600	164.800	125.000	329.700	458.400	101.500	3577.400	3422.000	3401.300	1368.600	1255.500	1325.100	1614.600	-9999999999.990	-9999999999.990	0.000	21.000	-9999999999.990	17.600	18.000	7436.700	6958.200	6844.100	4098.800	4192.500	4462.500	4345.600	226.000	215.100	177.100	110.900	109.600	150.100	121.000	312.300	0.000	362.900	250.000	0.000	0.500	8.200	589.400	560.800	590.900	803.700	719.800	479.600	427.000	1127.700	775.900	1130.900	815.600	508.700	630.100	556.300	2537.500	2535.300	2770.600	1044.400	1300.000	1300.500	1301.000	768.700	630.500	639.800	396.200	451.300	339.000	286.900	4433.900	3941.700	4541.300	2256.200	2260.000	2269.600	2144.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3002.700	3016.500	2302.800	1842.700	1932.500	2192.900	2201.500	7436.700	6958.200	6844.100	4098.800	4192.500	4462.500	4345.600	28.310	28.300	21.940	17.030	16.670	18.220	17.760
"Centurylink Inc"	"CTL"	"N - New York"	"58  - Telecommunications Services"	"58101010 - Telecommunication Services - Integrated"	1690.000	488.000	551.000	222.000	126.000	128.000	168.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2336.000	2614.000	2815.000	2017.000	1943.000	2317.000	1977.000	105.000	120.000	128.000	134.000	144.000	132.000	167.000	637.000	598.000	700.000	2789.000	437.000	1328.000	1595.000	4768.000	3820.000	4194.000	5162.000	2650.000	3576.000	3907.000	27765.000	26408.000	26852.000	17039.000	18069.000	55151.000	18646.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	31101.000	38810.000	43248.000	23978.000	26225.000	28942.000	28411.000	1108.000	1218.000	1317.000	838.000	660.000	843.000	823.000	64742.000	70256.000	75611.000	47017.000	47604.000	50147.000	51787.000	1724.000	1933.000	1555.000	1179.000	968.000	1226.000	1111.000	2300.000	652.000	443.000	1503.000	1503.000	550.000	785.000	3234.000	2946.000	2859.000	2667.000	2133.000	2352.000	2513.000	7258.000	5531.000	4857.000	5349.000	4604.000	3918.000	4409.000	32394.000	35409.000	37283.000	18185.000	18722.000	20121.000	20181.000	11620.000	9488.000	9980.000	10084.000	10218.000	11085.000	10006.000	51272.000	50428.000	52120.000	33618.000	33544.000	35124.000	34596.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13470.000	19828.000	23491.000	13399.000	14060.000	15023.000	17191.000	64742.000	70256.000	75611.000	47017.000	47604.000	50147.000	51787.000	12.570	18.600	37.420	24.830	25.370	26.430	28.610
