"Agilent Technologies Inc"	"A"	"N - New York"	"56  - Healthcare"	"56101010 - Advanced Medical Equipment & Technology"	5236.000	5163.000	4914.000	4472.000	4202.000	4038.000	4048.000	3894.000	2426.000	2350.000	2230.000	2074.000	2002.000	2015.000	2072.000	1987.000	2810.000	2813.000	2684.000	2398.000	2200.000	2023.000	1976.000	1907.000	504.000	404.000	387.000	341.000	329.000	326.000	353.000	337.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9999999999.990	13.000	-15.000	-9999999999.990	-9999999999.990	4.000	20.000	34.000	4444.000	4231.000	3995.000	3665.000	3587.000	3516.000	3629.000	3508.000	792.000	932.000	919.000	807.000	615.000	522.000	419.000	386.000	79.000	74.000	75.000	79.000	72.000	66.000	110.000	107.000	-80.000	-61.000	-102.000	-75.000	-1.000	-24.000	80.000	-14.000	793.000	919.000	946.000	803.000	544.000	480.000	229.000	293.000	110.000	-152.000	78.000	119.000	82.000	42.000	-3.000	68.000	683.000	1071.000	868.000	684.000	462.000	438.000	232.000	225.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	683.000	1071.000	868.000	684.000	462.000	438.000	232.000	225.000	-9999999999.990	-9999999999.990	-552.000	0.000	0.000	-37.000	317.000	509.000	683.000	1071.000	316.000	684.000	462.000	401.000	549.000	734.000	2.204	3.411	0.984	2.124	1.417	1.204	1.649	2.152	2.204	3.411	2.704	2.124	1.417	1.315	0.697	0.660	2.179	3.368	0.972	2.098	1.404	1.197	1.624	2.128	2.179	3.368	2.671	2.098	1.404	1.307	0.686	0.652	0.672	0.641	0.579	0.511	0.445	0.432	0.516	0.440
"American Airlines Group Inc"	"AAL"	"M - Nasdaq"	"52  - Industrials"	"52406010 - Airlines"	43699.000	45768.000	44541.000	42622.000	40142.000	40990.000	42650.000	26743.000	17334.000	17637.000	17523.000	14994.000	13472.000	14705.000	19925.000	12932.000	26365.000	28131.000	27018.000	27628.000	26670.000	26285.000	22725.000	13811.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	2401.000	2318.000	2157.000	2017.000	1826.000	1607.000	1512.000	1021.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1728.000	641.000	793.000	1446.000	723.000	1080.000	824.000	3222.000	43558.000	42703.000	41885.000	38391.000	35082.000	34786.000	38401.000	27999.000	141.000	3065.000	2656.000	4231.000	5060.000	6204.000	4249.000	-1256.000	1081.000	1095.000	1056.000	2106.000	1982.000	880.000	887.000	856.000	-60.000	-286.000	-284.000	-1270.000	-1074.000	708.000	150.000	68.000	-880.000	2256.000	1884.000	3395.000	4152.000	4616.000	3212.000	-2180.000	-140.000	570.000	472.000	1290.000	1568.000	-2994.000	330.000	-346.000	-740.000	1686.000	1412.000	2105.000	2584.000	7610.000	2882.000	-1834.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-740.000	1686.000	1412.000	2105.000	2584.000	7610.000	2882.000	-1834.000	-9999999999.990	-9999999999.990	-9999999999.990	-823.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-740.000	1686.000	1412.000	1282.000	2584.000	7610.000	2882.000	-1834.000	-1.862	3.803	3.042	2.621	4.679	11.386	4.017	-11.248	-1.862	3.803	3.042	4.303	4.679	11.386	4.017	-11.248	-1.867	3.795	3.032	2.607	4.647	11.071	3.926	-11.248	-1.867	3.795	3.032	4.281	4.647	11.071	3.926	-11.248	0.400	0.400	0.400	0.400	0.400	0.400	0.200	0.000
"Advance Auto Parts, Inc."	"AAP"	"N - New York"	"53  - Consumer Cyclicals"	"53403010 - Retailers - Auto Vehicles, Parts & Service"	9454.800	9709.000	9580.600	9373.800	9567.700	9737.000	9843.900	6493.800	5327.700	5450.900	5354.400	5288.700	5311.800	5314.200	5390.200	3241.700	4127.200	4258.100	4226.100	4085.000	4255.900	4422.800	4453.600	3252.100	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80.600	77.300	51.500	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	8907.200	9031.800	8976.300	8803.600	8780.100	8911.200	8992.200	5833.500	547.600	677.200	604.300	570.200	787.600	825.800	851.700	660.300	37.200	39.900	56.600	58.800	59.900	65.400	73.400	36.600	3.200	-0.500	-7.600	-8.800	-11.100	7.500	-3.100	-2.700	507.200	637.700	555.300	520.300	738.800	752.900	781.400	626.400	119.200	150.900	137.100	188.600	279.200	279.500	287.600	234.600	388.000	486.900	418.200	331.700	459.600	473.400	493.800	391.800	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-1.900	-1.700	-1.600	-0.900	388.000	486.900	418.200	331.700	457.700	471.700	492.300	390.900	-9999999999.990	0.000	5.700	143.800	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	388.000	486.900	423.800	475.500	457.700	471.700	492.300	390.900	5.509	6.870	5.749	6.439	6.222	6.445	6.750	5.359	5.509	6.870	5.672	4.492	6.222	6.445	6.750	5.359	5.487	6.842	5.728	6.416	6.197	6.398	6.705	5.324	5.487	6.842	5.652	4.476	6.197	6.398	6.705	5.324	0.490	0.240	0.240	0.240	0.240	0.240	0.240	0.240
"Apple Inc."	"AAPL"	"M - Nasdaq"	"57  - Technology"	"57106020 - Phones & Handheld Devices"	267981.000	260174.000	265595.000	229234.000	215639.000	233715.000	182795.000	170910.000	165854.000	161782.000	163756.000	141048.000	131376.000	140089.000	112258.000	106606.000	102127.000	98392.000	101839.000	88186.000	84263.000	93626.000	70537.000	64304.000	17383.000	16217.000	14236.000	11581.000	10045.000	8067.000	6041.000	4475.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	202390.000	196244.000	194697.000	167890.000	155615.000	162485.000	130292.000	121911.000	65591.000	63930.000	70898.000	61344.000	60024.000	71230.000	52503.000	48999.000	3218.000	3576.000	3240.000	2323.000	1456.000	733.000	384.000	136.000	-4718.000	-5383.000	-5245.000	-5068.000	-2804.000	-2018.000	-1364.000	-1292.000	67091.000	65737.000	72903.000	64089.000	61372.000	72515.000	53483.000	50155.000	9876.000	10481.000	11857.000	15738.000	15685.000	19121.000	13973.000	13118.000	57215.000	55256.000	61046.000	48351.000	45687.000	53394.000	39510.000	37037.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	57215.000	55256.000	61046.000	48351.000	45687.000	53394.000	39510.000	37037.000	-9999999999.990	-9999999999.990	-1515.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	57215.000	55256.000	59531.000	48351.000	45687.000	53394.000	39510.000	37037.000	12.861	11.966	12.013	9.268	8.351	9.280	6.492	5.718	12.861	11.966	12.319	9.268	8.351	9.280	6.492	5.718	12.756	11.886	11.906	9.207	8.306	9.217	6.453	5.679	12.756	11.886	12.209	9.207	8.306	9.217	6.453	5.679	3.080	3.000	2.720	2.400	2.180	1.980	1.812	1.629
"AbbVie Inc"	"ABBV"	"N - New York"	"56  - Healthcare"	"56201040 - Pharmaceuticals"	34057.000	33266.000	32753.000	28216.000	25638.000	22859.000	19960.000	18790.000	7814.000	7606.000	7557.000	7158.000	5814.000	4500.000	4426.000	4581.000	26243.000	25660.000	25196.000	21058.000	19824.000	18359.000	15534.000	14209.000	5497.000	5407.000	5229.000	4982.000	4366.000	4101.000	3297.000	2840.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	367.000	505.000	5524.000	327.000	239.000	334.000	352.000	353.000	20481.000	20283.000	26370.000	18624.000	16254.000	15322.000	16549.000	13126.000	13576.000	12983.000	6383.000	9592.000	9384.000	7537.000	3411.000	5664.000	1960.000	1784.000	1348.000	1150.000	1047.000	719.000	429.000	299.000	2636.000	2773.000	-162.000	715.000	453.000	173.000	613.000	33.000	8980.000	8426.000	5197.000	7727.000	7884.000	6645.000	2369.000	5332.000	544.000	544.000	-576.000	2018.000	1931.000	1501.000	595.000	1204.000	8436.000	7882.000	5773.000	5709.000	5953.000	5144.000	1774.000	4128.000	-45.000	-40.000	-30.000	-26.000	-30.000	-9999999999.990	-9999999999.990	-9999999999.990	8391.000	7842.000	5743.000	5683.000	5923.000	5144.000	1774.000	4128.000	-9999999999.990	-9999999999.990	-86.000	-400.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	8391.000	7842.000	5657.000	5283.000	5923.000	5144.000	1774.000	4128.000	5.662	5.295	3.671	3.310	3.652	3.166	1.112	2.598	5.662	5.295	3.727	3.561	3.652	3.166	1.112	2.598	5.651	5.284	3.659	3.296	3.632	3.142	1.102	2.574	5.651	5.284	3.715	3.545	3.632	3.142	1.102	2.574	4.390	4.280	3.590	2.560	2.280	2.020	1.660	1.600
"AmerisourceBergen Corp."	"ABC"	"N - New York"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	186159.500	179589.100	167939.600	153143.800	146849.700	135961.800	119569.100	87959.200	180991.500	174596.700	163291.400	148599.200	142710.900	132498.000	116611.200	85428.400	5168.000	4992.400	4648.300	4544.600	4138.800	3463.800	2958.000	2530.700	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	414.500	462.400	465.100	397.600	364.700	248.600	188.700	162.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	835.800	754.600	302.900	957.900	16.700	3.000	16.700	46.400	185000.000	178477.200	166519.700	152083.500	145323.900	135570.200	118820.000	87060.800	1159.400	1111.900	1419.900	1060.300	1525.800	391.600	749.100	898.400	179.900	195.500	189.600	149.000	144.300	112.000	77.700	75.000	-42.100	-50.700	52.900	-6.600	-9.500	10.600	1.600	-1.100	1021.600	967.100	1177.400	917.900	1390.900	269.000	669.900	824.500	-570.400	150.000	174.100	553.400	-37.000	407.100	388.100	331.000	1592.000	817.100	1003.300	364.500	1427.900	-138.200	281.800	493.400	-9.500	1.200	42.500	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	1582.500	818.400	1045.800	364.500	1427.900	-138.200	281.800	493.400	-9999999999.990	37.000	612.600	-9999999999.990	0.000	0.000	-7.500	-59.700	1582.500	855.400	1658.400	364.500	1427.900	-138.200	274.200	433.700	7.652	4.070	7.612	1.669	6.729	-0.634	1.206	1.877	7.652	3.894	4.800	1.669	6.729	-0.634	1.239	2.135	7.592	4.038	7.527	1.645	6.319	-0.634	1.165	1.843	7.592	3.863	4.746	1.645	6.319	-0.634	1.197	2.097	1.620	1.600	1.520	1.460	1.360	1.160	0.940	0.840
"ABIOMED, Inc."	"ABMD"	"M - Nasdaq"	"56  - Healthcare"	"56101010 - Advanced Medical Equipment & Technology"	840.900	840.900	769.400	593.700	445.300	329.500	230.300	183.600	151.300	151.300	129.600	98.600	70.600	50.400	39.900	37.300	689.600	689.600	639.900	495.200	374.700	279.100	190.400	146.300	98.800	98.800	93.500	75.300	66.400	49.800	36.000	30.700	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9999999999.990	4.700	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	596.400	596.400	544.600	436.600	355.200	264.400	201.600	175.300	244.600	244.500	224.800	157.100	90.100	65.100	28.700	8.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-12.200	-12.300	-38.500	-3.300	-1.200	-0.700	-0.100	-0.200	256.800	256.800	263.400	160.400	91.300	65.800	28.800	8.500	53.800	53.800	4.300	26.900	39.200	27.700	-84.900	1.200	203.000	203.000	259.000	133.600	52.100	38.100	113.700	7.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	203.000	203.000	259.000	133.600	52.100	38.100	113.700	7.400	-9999999999.990	-9999999999.990	-9999999999.990	-21.400	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	203.000	203.000	259.000	112.200	52.100	38.100	113.700	7.400	4.494	4.493	5.767	2.540	1.205	0.904	2.798	0.187	4.494	4.493	5.767	3.025	1.205	0.904	2.798	0.187	4.428	4.431	5.612	2.447	1.167	0.850	2.653	0.177	4.428	4.431	5.612	2.913	1.167	0.850	2.653	0.177	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
"Abbott Laboratories"	"ABT"	"N - New York"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	32095.000	31904.000	30578.000	27390.000	20853.000	20405.000	20247.000	19657.000	13329.000	13196.000	12691.000	12397.000	9085.000	8729.000	9198.000	19151.000	18766.000	18708.000	17887.000	14993.000	11768.000	11676.000	11049.000	506.000	2314.000	2408.000	2288.000	2183.000	1442.000	1371.000	1292.000	1371.000	2011.000	1936.000	2178.000	1975.000	550.000	601.000	555.000	588.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	194.000	201.000	237.000	307.000	32.000	95.000	182.000	82.000	27607.000	27435.000	27095.000	25826.000	17827.000	17538.000	17666.000	17524.000	4488.000	4469.000	3483.000	1564.000	3026.000	2867.000	2581.000	2133.000	638.000	670.000	826.000	904.000	431.000	163.000	150.000	145.000	-228.000	-278.000	-216.000	-1571.000	1182.000	-479.000	-87.000	-53.000	4078.000	4077.000	2873.000	2231.000	1413.000	3183.000	2518.000	2041.000	527.000	476.000	409.000	418.000	350.000	577.000	797.000	53.000	3551.000	3601.000	2464.000	1813.000	1063.000	2606.000	1721.000	1988.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3551.000	3601.000	2464.000	1813.000	1063.000	2606.000	1721.000	1988.000	28.000	86.000	-96.000	-1336.000	337.000	1817.000	563.000	588.000	3579.000	3687.000	2368.000	477.000	1400.000	4423.000	2284.000	2576.000	2.023	2.085	1.347	0.274	0.948	2.957	1.507	1.653	2.007	2.037	1.402	1.042	0.720	1.742	1.135	1.276	2.008	2.070	1.338	0.273	0.944	2.937	1.496	1.637	1.993	2.022	1.392	1.037	0.717	1.730	1.127	1.263	1.320	1.280	1.120	1.060	1.040	0.960	0.900	0.560
"Accenture Plc"	"ACN"	"N - New York"	"57  - Technology"	"57201010 - IT Services & Consulting"	44655.800	43215.000	40992.500	36176.800	34797.700	32914.400	31874.700	30394.300	30686.000	29900.300	57659.700	50840.300	24520.200	23105.200	22190.200	21010.100	13969.800	13314.700	-16667.200	-14663.500	10277.400	9809.200	9684.500	9384.200	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9999999999.990	0.000	0.000	510.000	-848.800	64.400	-18.000	-272.000	38110.200	36909.900	35093.800	31495.500	29138.400	28478.600	27574.200	26055.600	6545.700	6305.100	5898.800	4681.400	5659.300	4435.900	4300.500	4338.700	26.900	23.000	19.500	15.500	16.300	14.600	17.600	14.000	-56.400	30.300	71.100	49.800	39.400	10.800	-14.800	-14.600	6575.300	6251.800	5808.100	4616.000	5603.600	4410.500	4297.700	4339.300	1533.800	1405.600	1415.800	981.100	1254.000	1136.700	1121.700	784.800	5041.400	4846.200	4392.200	3634.900	4349.600	3273.800	3176.000	3554.500	-69.800	-67.100	-154.700	-189.800	-237.700	-220.200	-234.500	-272.600	4971.700	4779.100	4237.600	3445.100	4111.900	3053.600	2941.500	3281.900	-9999999999.990	-9999999999.990	-177.700	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	4971.700	4779.100	4059.900	3445.100	4111.900	3053.600	2941.500	3281.900	7.805	7.490	6.460	5.556	6.581	4.872	4.638	5.084	7.805	7.490	6.743	5.556	6.581	4.872	4.638	5.084	7.699	7.360	6.341	5.442	6.451	4.762	4.519	4.933	7.699	7.360	6.612	5.442	6.451	4.762	4.519	4.933	3.060	2.920	2.660	2.420	2.200	2.040	1.860	1.620
"Adobe Inc"	"ADBE"	"M - Nasdaq"	"57  - Technology"	"57201020 - Software"	11661.400	11171.300	9030.000	7301.500	5854.400	4795.500	4147.100	4055.200	1727.400	1672.700	1195.000	1010.500	819.900	744.300	622.100	586.600	9933.900	9498.600	7835.000	6291.000	5034.500	4051.200	3525.000	3468.700	1997.600	1930.200	1537.800	1224.100	976.000	862.700	844.400	826.600	170.700	175.200	91.100	76.600	78.500	68.600	52.400	52.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	170.900	-9999999999.990	-9999999999.990	-1.500	1.600	19.900	26.500	8151.100	7903.200	6189.600	5133.400	4360.800	3892.400	3734.400	3632.500	3510.200	3268.100	2840.400	2168.100	1493.600	903.100	412.700	422.700	149.600	157.200	89.200	74.400	70.400	64.200	59.700	67.500	-60.800	-93.800	-42.700	-43.900	-12.000	-34.900	-8.400	-0.900	3421.400	3204.700	2793.900	2137.600	1435.100	873.800	361.400	356.100	186.200	250.300	17.100	443.700	266.400	244.200	93.000	66.200	3235.200	2954.400	2776.800	1694.000	1168.800	629.600	268.400	290.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3235.200	2954.400	2776.800	1694.000	1168.800	629.600	268.400	290.000	-9999999999.990	-3.000	-186.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	3232.200	2951.500	2590.800	1694.000	1168.800	629.600	268.400	290.000	6.672	6.069	5.281	3.432	2.345	1.262	0.539	0.578	6.678	6.075	5.660	3.432	2.345	1.262	0.539	0.578	6.599	6.004	5.204	3.380	2.318	1.241	0.528	0.565	6.605	6.010	5.578	3.380	2.318	1.241	0.528	0.565	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
