"FLWS"	6.400	4.400	15.700	5.100	6.900	4.900	17.500	6.900	-6.200	-1.100	1.200	-3.700	-11.500	-5.900	-2.100	-3.000	-7.400	-24.900	-15.700	-5.100	-6.900	-4.900	-17.500	-6.900	274.900	-112.800	-18.900	-42.600	249.000	-109.400	-6.200	-49.600
"TXG"	6.600	13.700	-9999999999.990	-9999999999.990	2.400	-9999999999.990	-9999999999.990	-9999999999.990	-1.100	415.600	-9999999999.990	-9999999999.990	35.900	-9999999999.990	-9999999999.990	-9999999999.990	-6.600	-13.700	-9999999999.990	-9999999999.990	-2.800	-9999999999.990	-9999999999.990	-9999999999.990	6.700	14.500	-9999999999.990	-9999999999.990	-51.000	-9999999999.990	-9999999999.990	-9999999999.990
"YI"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	8.100	3.000	2.900	0.000	98.100	39.200	0.000	15.500	26.400	-7.400	-0.900	14.700	-21.100	19.400	-6.600	-9.800	-40.700	-13.200	-8.400	-18.000	-23.500	-4.100	-2.900
"RETC"	0.000	0.000	0.000	0.100	0.000	0.000	0.000	0.000	0.100	0.200	0.400	0.800	0.200	0.400	0.500	0.500	0.000	0.000	-0.200	-0.300	0.000	-0.100	-0.100	-0.100	-0.100	-0.100	-0.200	-0.600	-0.200	-0.300	-0.500	-0.500
"PIH"	0.000	0.000	0.000	0.000	0.000	0.000	0.100	0.000	-0.400	-0.400	-0.400	-0.400	-0.400	-0.400	12.900	0.000	10.300	8.600	-6.000	-2.100	-5.600	-10.200	-11.400	-5.800	-6.300	-1.700	1.700	3.300	5.300	5.300	10.900	3.700
"TURN"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	-0.100	-5.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.500	-1.900	-3.900	8.300	-1.400	-10.400	7.100	1.500
"EFSH"	0.200	0.000	0.000	0.000	0.000	0.000	-9999999999.990	-9999999999.990	2.200	0.500	-0.600	-0.300	-0.700	-0.100	0.800	-0.300	-1.200	-0.200	1.300	0.000	0.100	0.000	0.200	0.000	-1.000	-0.500	-0.400	0.000	0.900	0.000	-0.900	-0.200
"BCOW"	-0.700	-9999999999.990	-9999999999.990	-9999999999.990	0.500	0.400	-9999999999.990	-9999999999.990	-13.800	-42.800	-17.600	19.000	-2.100	-0.100	0.100	15.100	11.400	16.700	21.100	8.900	2.300	-0.400	-2.100	-16.800	3.700	0.300	-1.900	-1.100	-1.200	1.400	1.800	-2.600
"ONEM"	16.800	16.900	-9999999999.990	-9999999999.990	3.600	-9999999999.990	-9999999999.990	-9999999999.990	0.000	-0.400	-9999999999.990	-9999999999.990	-5.200	-9999999999.990	-9999999999.990	-9999999999.990	3.100	-16.800	-9999999999.990	-9999999999.990	-19.000	-9999999999.990	-9999999999.990	-9999999999.990	-7.600	-9.700	-9999999999.990	-9999999999.990	-7.100	-9999999999.990	-9999999999.990	-9999999999.990
"FCCY"	-0.500	0.300	0.200	0.200	0.100	0.100	0.400	0.100	-41.900	33.600	108.800	-5.800	-19.300	-34.400	66.400	-22.100	29.600	-43.900	-94.700	-1.000	11.800	19.700	-54.300	13.000	6.400	1.000	0.800	5.100	5.100	3.300	2.600	6.300
