"A"	60.000	58.000	43.000	43.000	32.000	52.000	24.000	25.000	37.000	-106.000	29.000	-67.000	-58.000	-56.000	-110.000	30.000	-67.000	-60.000	-101.000	-43.000	-101.000	-78.000	-24.000	-108.000	215.000	288.000	228.000	257.000	116.000	234.000	199.000	249.000
"AA"	150.000	96.000	88.000	71.000	146.000	245.000	0.000	13.000	-53.000	-115.000	-78.000	-260.000	-698.000	-35.000	3.000	247.000	-170.000	-100.000	-87.000	131.000	1082.000	38.000	60.000	-103.000	455.000	384.000	311.000	74.000	239.000	-99.000	-92.000	-359.000
"AABA"	-99999999.990	-99999999.990	0.100	0.000	0.000	0.800	1.200	0.100	-4937.000	-3426.400	-71.800	-37.100	-73.100	-50.000	-33.500	-13.700	-99999999.990	-99999999.990	46.000	-482.000	-71.500	-523.800	-496.900	222.600	4937.300	3426.500	214.500	255.300	217.900	409.900	365.800	108.800
"AAC"	-27.200	8.500	8.000	10.700	37.300	0.000	-7.000	7.000	-1.000	8.500	8.900	8.200	-0.800	21.200	23.300	-2.200	-6.900	-8.500	-8.000	-10.700	-7.300	-10.200	-31.300	-7.600	5.300	5.600	4.000	4.400	-1.200	-5.000	2.000	4.300
"AAL"	1408.000	1369.000	1480.000	1714.000	1460.000	1208.000	1506.000	1557.000	75.000	-599.000	-272.000	-349.000	370.000	-258.000	-605.000	-401.000	-557.000	184.000	-1404.000	-1849.000	-1056.000	-871.000	-1657.000	-2114.000	437.000	369.000	1688.000	2250.000	627.000	1064.000	2213.000	2620.000
"AAMC"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.300	0.000	-1.500	-3.900	-4.200	-0.700	-4.300	-2.300	-1.800	0.000	0.000	0.000	0.000	0.000	0.000	-132.300	2.700	1.200	2.300	-5.800	2.900	3.200	2.000	-8.300
"AAME"	0.000	0.000	0.000	0.100	0.100	0.100	0.000	0.200	-0.500	-0.300	-0.500	-0.100	-0.500	-0.100	-0.700	-0.200	11.800	-7.400	2.100	3.700	-1.700	-7.700	4.900	2.300	3.800	4.600	0.400	-6.100	3.600	5.700	-1.100	-7.000
"AAN"	15.900	15.300	14.300	12.500	11.500	15.000	16.900	14.100	-34.500	-38.700	-84.700	-53.600	0.100	-34.000	-26.400	-91.500	-19.600	-160.100	-15.000	-10.700	-16.100	-24.900	20.000	0.900	-21.100	64.700	11.400	104.200	5.400	136.300	130.900	194.500
"AAOI"	0.100	0.200	0.100	0.100	0.100	0.200	0.100	0.200	6.400	6.300	-2.100	7.700	-21.900	8.200	-8.100	26.500	-21.000	-18.500	-21.700	-8.900	-9.600	-5.500	-8.700	-17.700	26.800	7.600	40.200	9.700	28.700	6.200	13.200	8.900
"AAON"	15.300	9.600	10.800	6.100	3.000	7.800	8.500	7.300	-10.300	-10.400	-2.900	-6.000	-11.500	-14.000	-3.300	-2.000	-7.800	-7.700	-18.800	3.300	4.200	-2.200	-15.000	-3.900	16.100	8.100	23.600	10.200	16.900	17.400	13.600	16.000
"AAP"	28.800	38.600	57.100	65.300	55.300	66.300	48.800	89.100	7.000	4.900	-46.700	19.900	-18.400	-135.000	-64.200	23.000	-23.800	-33.800	-56.900	-64.100	-56.600	-66.300	-51.100	-87.900	199.800	133.700	232.300	35.100	113.900	201.000	120.000	88.400
"AAPL"	154.000	135.000	83.000	40.000	86.000	61.000	96.000	263.000	-7501.000	-3996.000	-1769.000	465.000	-12047.000	-6482.000	-9441.000	6884.000	-13590.000	-9942.000	-3180.000	-14202.000	-19122.000	-7397.000	-4470.000	-13660.000	28293.000	15656.000	8363.000	12345.000	27234.000	16126.000	10634.000	11601.000
"AASP"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.200	0.100	0.100	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.200	0.000	0.000	0.000
"AAT"	47.500	-1.000	-4.000	5.000	14.100	45.600	-17.100	17.100	-20.100	82.700	48.600	110.700	-20.800	-6.800	-14.400	-12.300	-12.200	-61.700	-243.300	-13.300	-16.000	-14.300	-15.000	-17.900	20.100	41.900	36.000	47.800	19.900	39.200	29.300	34.300
"AAU"	0.000	0.100	0.100	0.000	0.000	0.000	0.000	0.000	1.400	0.000	12.500	3.200	0.000	5.500	3.300	0.000	-1.400	-1.700	-5.200	-1.700	-1.900	-1.200	-0.500	-0.700	-0.600	-0.400	-0.400	-0.600	-0.300	-0.200	-0.600	-0.700
"AAV"	-0.300	0.800	3.000	2.000	0.100	0.100	1.500	2.900	39.300	16.000	-11.800	-5.500	-21.600	-13.400	-8.500	6.400	-57.100	-60.000	-22.600	-37.500	-22.700	-23.800	-19.100	-33.100	23.200	44.000	34.400	43.100	44.300	37.100	27.600	26.700
"AAWW"	21.200	21.200	23.600	21.700	9.800	9.600	16.600	10.700	118.900	-57.100	199.800	101.800	-23.900	-47.200	32.100	-36.500	-139.900	-131.700	-130.200	-139.800	-84.800	-59.200	-223.500	-90.000	136.600	82.300	94.200	18.700	131.300	53.600	27.800	19.400
"AAXN"	0.600	0.300	0.100	0.100	3.200	0.200	0.100	0.100	-2.300	-0.300	0.500	-1.900	-0.900	0.700	-24.800	-9.700	9.500	7.500	-7.800	9.900	-5.300	0.600	5.300	-3.600	24.300	6.600	-5.800	-6.600	-4.000	11.600	3.200	7.100
"AB"	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-45.200	-37.600	-39.700	-59.900	-38.800	-38.800	-85.800	-54.500	-2.400	-8.400	-4.800	-4.500	-3.700	0.000	-2.400	-1.500	47.600	46.000	44.500	64.300	42.500	38.800	88.200	56.000
"ABAC"	0.000	0.000	0.000	0.000	0.000	0.100	-1.600	1.600	0.000	0.000	-0.600	0.000	0.000	0.000	-0.300	0.000	-0.100	0.000	0.000	0.000	1.900	-0.100	-1.400	-1.600	1.300	1.300	1.000	1.600	0.100	2.700	4.000	3.200
"ABAX"	1.500	1.600	1.700	2.200	2.400	3.100	2.600	0.800	-3.800	-4.200	-4.500	-3.200	-3.200	-3.500	-3.700	-15.500	3.900	-41.700	-7.200	-2.100	-6.700	0.400	-7.500	8.900	12.800	13.100	11.300	10.900	5.500	6.100	10.600	12.600
